,count,probability,russian,english
564,18,0.013,ночь_NOUN,three_NUMR
565,6,0.0043,ночь_NOUN,whole_ADJF
566,4,0.0029,ночь_NOUN,sleep_NOUN
567,11,0.008,ночь_NOUN,night_NOUN
568,3,0.0022,ночь_NOUN,preceding_VERB
569,7,0.0051,ночь_NOUN,dark_NOUN
570,13,0.0094,ночь_NOUN,summer_NOUN
571,25,0.0181,ночь_NOUN,two_NUMR
572,3,0.0022,ночь_NOUN,following_VERB
573,3,0.0022,ночь_NOUN,next_ADJF
574,7,0.0051,ночь_NOUN,middle_NOUN
575,12,0.0087,ночь_NOUN,autumn_NOUN
576,3,0.0022,ночь_NOUN,hot_ADJF
577,3,0.0022,ночь_NOUN,november_NOUN
578,7,0.0051,ночь_NOUN,last_ADJF
579,5,0.0036,ночь_NOUN,previous_ADJF
580,5,0.0036,ночь_NOUN,long_ADVB
581,16,0.0116,ночь_NOUN,good_ADJF
582,4,0.0029,ночь_NOUN,black_ADJF
583,3,0.0022,ночь_NOUN,every_ADJF
584,3,0.0022,ночь_NOUN,cold_NOUN
585,4,0.0029,ночь_NOUN,stormy_NOUN
586,3,0.0022,ночь_NOUN,first_ADVB
587,5,0.0036,ночь_NOUN,starry_NOUN
588,6,0.0043,ночь_NOUN,white_ADJF
589,4,0.0029,ночь_NOUN,late_ADVB
590,3,0.0022,ночь_NOUN,toward_PREP
591,3,0.0022,ночь_NOUN,southern_ADJF
592,4,0.0029,ночь_NOUN,past_NOUN
593,5,0.0036,ночь_NOUN,moonlit_NOUN
594,5,0.0036,ночь_NOUN,moonless_NOUN
595,5,0.0128,случаться_VERB,would_None
596,7,0.0179,случаться_VERB,often_ADVB
597,3,0.0077,случаться_VERB,rarely_ADVB
598,9,0.023,случаться_VERB,always_ADVB
599,10,0.0255,случаться_VERB,never_ADVB
600,9,0.023,случаться_VERB,happened_VERB
601,3,0.0077,случаться_VERB,already_ADVB
602,4,0.0102,случаться_VERB,usually_ADVB
603,6,0.0153,случаться_VERB,ever_ADVB
604,4,0.0102,случаться_VERB,sometimes_ADVB
605,3,0.0077,случаться_VERB,nothing_NOUN
606,5,0.0115,изба_NOUN,whole_ADJF
607,4,0.0092,изба_NOUN,go_VERB
608,15,0.0344,изба_NOUN,went_VERB
609,4,0.0092,изба_NOUN,come_VERB
610,3,0.0069,изба_NOUN,going_VERB
611,5,0.0115,изба_NOUN,new_ADJF
612,7,0.0161,изба_NOUN,came_VERB
613,3,0.0069,изба_NOUN,roomy_NOUN
614,8,0.0183,изба_NOUN,back_ADVB
615,3,0.0069,изба_NOUN,entered_VERB
616,3,0.0069,изба_NOUN,log_NOUN
617,27,0.0748,ох_INTJ,oh_NOUN
618,5,0.0139,ох_INTJ,ah_NOUN
619,3,0.0361,кондрат_NOUN,said_VERB
620,3,0.0361,кондрат_NOUN,old_ADJF
621,4,0.0482,кондрат_NOUN,kondrat_NOUN
622,3,0.0638,дивиться_VERB,wondered_VERB
623,5,0.1064,дивиться_VERB,marvelled_VERB
624,6,0.0321,сосед_NOUN,neighbor_NOUN
625,37,0.1574,бояться_VERB,afraid_NOUN
626,3,0.0128,бояться_VERB,frightened_VERB
627,4,0.0061,человек_NOUN,men_NOUN
628,6,0.0092,человек_NOUN,people_NOUN
629,247,0.155,далеко_ADVB,far_ADVB
630,25,0.0157,далеко_ADVB,go_VERB
631,18,0.0113,далеко_ADVB,somewhere_ADVB
632,4,0.0025,далеко_ADVB,live_ADJF
633,80,0.0502,далеко_ADVB,long_ADVB
634,41,0.0257,далеко_ADVB,way_NOUN
635,8,0.005,далеко_ADVB,gone_VERB
636,3,0.0019,далеко_ADVB,rather_ADVB
637,5,0.0031,далеко_ADVB,distance_NOUN
638,5,0.0031,далеко_ADVB,quite_ADVB
639,3,0.0019,далеко_ADVB,lay_NOUN
640,18,0.0113,далеко_ADVB,still_ADVB
641,3,0.0019,далеко_ADVB,went_VERB
642,6,0.0038,далеко_ADVB,already_ADVB
643,4,0.0025,далеко_ADVB,going_VERB
644,4,0.0025,далеко_ADVB,good_ADJF
645,8,0.005,далеко_ADVB,away_ADVB
646,4,0.0025,далеко_ADVB,stretched_VERB
647,5,0.0031,далеко_ADVB,great_ADJF
648,5,0.0031,далеко_ADVB,mile_NOUN
649,3,0.0019,далеко_ADVB,sufficiently_ADVB
650,5,0.0031,далеко_ADVB,spread_NOUN
651,8,0.005,далеко_ADVB,see_VERB
652,3,0.0019,далеко_ADVB,look_NOUN
653,3,0.0019,далеко_ADVB,would_None
654,3,0.0019,далеко_ADVB,carried_VERB
655,4,0.0025,далеко_ADVB,run_VERB
656,5,0.0031,далеко_ADVB,left_NOUN
657,3,0.0019,далеко_ADVB,u_NOUN
658,59,0.0906,бог_NOUN,god_NOUN
659,3,0.0046,бог_NOUN,never_ADVB
660,9,0.0138,бог_NOUN,may_None
661,4,0.0061,бог_NOUN,preserve_NOUN
662,3,0.0046,бог_NOUN,good_ADJF
663,3,0.0046,бог_NOUN,lord_NOUN
664,3,0.0046,бог_NOUN,please_NOUN
665,8,0.2,милостивый_ADJS,god_NOUN
666,3,0.075,милостивый_ADJS,lord_NOUN
667,3,0.0014,отвечать_VERB,always_ADVB
668,10,0.0048,отвечать_VERB,man_NOUN
669,3,0.0014,отвечать_VERB,lukashka_NOUN
670,6,0.0029,отвечать_VERB,nekhludoff_NOUN
671,7,0.0034,отвечать_VERB,one_NUMR
672,7,0.0034,отвечать_VERB,reply_NOUN
673,18,0.0087,отвечать_VERB,would_None
674,3,0.0014,отвечать_VERB,nikita_NOUN
675,12,0.0058,отвечать_VERB,levin_NOUN
676,5,0.0024,отвечать_VERB,vronsky_NOUN
677,7,0.0034,отвечать_VERB,doctor_NOUN
678,4,0.0019,отвечать_VERB,ivanovitch_NOUN
679,3,0.0014,отвечать_VERB,alexandrovitch_NOUN
680,4,0.0019,отвечать_VERB,father_NOUN
681,3,0.0014,отвечать_VERB,latter_NOUN
682,5,0.0024,отвечать_VERB,never_ADVB
683,9,0.0043,отвечать_VERB,raskolnikov_NOUN
684,4,0.0019,отвечать_VERB,razumihin_NOUN
685,4,0.0019,отвечать_VERB,answered_VERB
686,3,0.0014,отвечать_VERB,thinker_NOUN
687,3,0.0014,отвечать_VERB,carpenter_NOUN
688,3,0.0014,отвечать_VERB,made_VERB
689,4,0.0019,отвечать_VERB,said_VERB
690,3,0.0014,отвечать_VERB,voice_NOUN
691,3,0.0014,отвечать_VERB,without_PREP
692,11,0.0053,отвечать_VERB,nejdanov_NOUN
693,7,0.0034,отвечать_VERB,solomin_NOUN
694,3,0.0014,отвечать_VERB,onisim_NOUN
695,7,0.0034,отвечать_VERB,sanin_NOUN
696,4,0.0119,рассказывать_VERB,tell_NOUN
697,3,0.009,рассказывать_VERB,people_NOUN
698,4,0.0119,рассказывать_VERB,heard_NOUN
699,4,0.0741,хозяин_NOUN,former_ADJF
700,3,0.0157,сибирь_NOUN,eastern_ADJF
701,4,0.0209,сибирь_NOUN,western_ADJF
702,44,0.0717,жить_VERB,people_NOUN
703,9,0.0147,жить_VERB,men_NOUN
704,4,0.0065,жить_VERB,rich_ADJF
705,6,0.0098,жить_VERB,still_ADVB
706,11,0.0179,жить_VERB,live_ADJF
707,4,0.0065,жить_VERB,others_NOUN
708,4,0.0065,жить_VERB,lived_VERB
709,4,0.0065,жить_VERB,worker_NOUN
710,4,0.0222,крестьянин_NOUN,peasant_NOUN
711,36,0.0267,какой_ADJF,know_VERB
712,4,0.003,какой_ADJF,sort_NOUN
713,32,0.0237,какой_ADJF,see_VERB
714,3,0.0022,какой_ADJF,guess_NOUN
715,4,0.003,какой_ADJF,imagine_NOUN
716,12,0.0089,какой_ADJF,knew_NOUN
717,3,0.0022,какой_ADJF,say_VERB
718,3,0.0022,какой_ADJF,though_PREP
719,3,0.0022,какой_ADJF,idea_NOUN
720,5,0.0037,какой_ADJF,u_NOUN
721,3,0.0022,какой_ADJF,realize_VERB
722,4,0.003,какой_ADJF,may_None
723,3,0.0022,какой_ADJF,people_NOUN
724,4,0.003,какой_ADJF,thing_NOUN
725,3,0.0022,какой_ADJF,exactly_ADVB
726,7,0.0052,какой_ADJF,kind_NOUN
727,3,0.0022,какой_ADJF,eye_NOUN
728,3,0.0022,какой_ADJF,noticed_VERB
729,3,0.0022,какой_ADJF,think_NOUN
730,3,0.0022,какой_ADJF,remember_VERB
731,3,0.0022,какой_ADJF,tell_NOUN
732,3,0.0022,какой_ADJF,would_None
733,5,0.0026,земля_NOUN,damp_NOUN
734,3,0.0016,земля_NOUN,giving_VERB
735,5,0.0026,земля_NOUN,land_NOUN
736,8,0.0042,земля_NOUN,new_ADJF
737,3,0.0016,земля_NOUN,much_ADJF
738,4,0.0021,земля_NOUN,give_VERB
739,5,0.0026,земля_NOUN,arable_ADJF
740,7,0.0036,земля_NOUN,acre_NOUN
741,5,0.0026,земля_NOUN,rose_VERB
742,7,0.0036,земля_NOUN,touching_VERB
743,4,0.0021,земля_NOUN,dug_NOUN
744,3,0.0016,земля_NOUN,rise_NOUN
745,3,0.0016,земля_NOUN,master_NOUN
746,3,0.0016,земля_NOUN,ground_NOUN
747,3,0.0016,земля_NOUN,bit_NOUN
748,5,0.0026,земля_NOUN,reached_VERB
749,3,0.0016,земля_NOUN,whole_ADJF
750,17,0.0088,земля_NOUN,face_NOUN
751,3,0.0016,земля_NOUN,touched_VERB
752,14,0.0073,земля_NOUN,native_ADJF
753,3,0.0016,земля_NOUN,end_NOUN
754,5,0.0026,земля_NOUN,left_NOUN
755,3,0.0016,земля_NOUN,without_PREP
756,3,0.0016,земля_NOUN,black_ADJF
757,4,0.0021,земля_NOUN,near_PREP
758,3,0.0016,земля_NOUN,little_ADJF
759,12,0.0062,земля_NOUN,russian_ADJF
760,3,0.0016,земля_NOUN,lump_NOUN
761,3,0.0016,земля_NOUN,smell_NOUN
762,3,0.0016,земля_NOUN,away_ADVB
763,3,0.0016,земля_NOUN,bowel_NOUN
764,3,0.0016,земля_NOUN,side_NOUN
765,4,0.0021,земля_NOUN,foot_NOUN
766,3,0.0462,рыба_NOUN,dried_VERB
767,8,0.0066,река_NOUN,across_PREP
768,18,0.0148,река_NOUN,bank_NOUN
769,15,0.0124,река_NOUN,along_PREP
770,8,0.0066,река_NOUN,beyond_PREP
771,18,0.0148,река_NOUN,side_NOUN
772,8,0.0066,река_NOUN,river_NOUN
773,3,0.0025,река_NOUN,water_NOUN
774,3,0.0025,река_NOUN,arm_NOUN
775,3,0.0025,река_NOUN,edge_NOUN
776,4,0.0033,река_NOUN,frozen_NOUN
777,13,0.0107,река_NOUN,great_ADJF
778,4,0.0033,река_NOUN,reached_VERB
779,3,0.0025,река_NOUN,two_NUMR
780,3,0.0025,река_NOUN,direction_NOUN
781,6,0.0049,река_NOUN,mighty_NOUN
782,3,0.0025,река_NOUN,middle_NOUN
783,7,0.0058,река_NOUN,near_PREP
784,16,0.1301,зверь_NOUN,wild_NOUN
785,4,0.0325,зверь_NOUN,many_ADJF
786,3,0.0244,зверь_NOUN,rare_NOUN
787,4,0.036,водиться_VERB,always_ADVB
788,4,0.0256,лес_NOUN,dark_NOUN
789,5,0.0321,лес_NOUN,tsuman_NOUN
790,5,0.0321,лес_NOUN,northern_ADJF
791,3,0.0073,среди_PREP,among_PREP
792,3,0.0073,среди_PREP,amid_PREP
793,3,0.0073,среди_PREP,amongst_NOUN
794,14,0.0864,попадаться_VERB,came_VERB
795,3,0.0185,попадаться_VERB,sometimes_ADVB
796,21,0.0471,хороший_ADJF,something_NOUN
797,15,0.0336,хороший_ADJF,good_ADJF
798,5,0.0112,хороший_ADJF,one_NUMR
799,3,0.0067,хороший_ADJF,get_VERB
800,3,0.0067,хороший_ADJF,fine_NOUN
801,5,0.0735,плохой_ADJF,something_NOUN
802,3,0.0441,плохой_ADJF,bad_ADJF
803,3,0.0151,выходить_VERB,turned_VERB
804,3,0.0151,выходить_VERB,room_NOUN
805,3,0.0016,сам_ADJF,called_VERB
806,3,0.0016,сам_ADJF,give_VERB
807,3,0.0016,сам_ADJF,people_NOUN
808,5,0.0026,сам_ADJF,knowing_VERB
809,3,0.0016,сам_ADJF,though_PREP
810,34,0.018,сам_ADJF,see_VERB
811,6,0.0032,сам_ADJF,go_VERB
812,42,0.0222,сам_ADJF,know_VERB
813,3,0.0016,сам_ADJF,tell_NOUN
814,5,0.0026,сам_ADJF,everything_NOUN
815,12,0.0063,сам_ADJF,said_VERB
816,6,0.0032,сам_ADJF,say_VERB
817,5,0.0026,сам_ADJF,judge_NOUN
818,3,0.0016,сам_ADJF,put_NOUN
819,6,0.0032,сам_ADJF,made_VERB
820,3,0.0016,сам_ADJF,german_ADJF
821,5,0.0026,сам_ADJF,like_PREP
822,3,0.0016,сам_ADJF,open_ADJF
823,8,0.0042,сам_ADJF,saw_NOUN
824,5,0.0026,сам_ADJF,admit_NOUN
825,3,0.0016,сам_ADJF,told_NOUN
826,6,0.0032,сам_ADJF,believe_VERB
827,3,0.0016,сам_ADJF,guess_NOUN
828,7,0.0037,сам_ADJF,consider_VERB
829,3,0.0016,сам_ADJF,write_NOUN
830,5,0.0026,сам_ADJF,keep_VERB
831,3,0.0016,сам_ADJF,ask_NOUN
832,6,0.0032,сам_ADJF,understand_NOUN
833,4,0.0021,сам_ADJF,knew_NOUN
834,6,0.0032,сам_ADJF,must_None
835,3,0.0016,сам_ADJF,respect_NOUN
836,3,0.0016,сам_ADJF,u_NOUN
837,3,0.0016,сам_ADJF,one_NUMR
838,3,0.0016,сам_ADJF,bring_NOUN
839,3,0.0016,сам_ADJF,let_VERB
840,3,0.0016,сам_ADJF,without_PREP
841,4,0.0021,сам_ADJF,think_NOUN
842,3,0.0016,сам_ADJF,stop_NOUN
843,4,0.0021,сам_ADJF,well_ADVB
844,4,0.0021,сам_ADJF,decide_NOUN
845,5,0.0093,уйти_VERB,people_NOUN
846,3,0.0056,уйти_VERB,got_VERB
847,39,0.0722,уйти_VERB,went_VERB
848,16,0.0296,уйти_VERB,gone_VERB
849,8,0.0148,уйти_VERB,go_VERB
850,5,0.0093,уйти_VERB,walked_VERB
851,7,0.013,уйти_VERB,others_NOUN
852,3,0.0056,уйти_VERB,ran_NOUN
853,6,0.0111,уйти_VERB,already_ADVB
854,3,0.0056,уйти_VERB,men_NOUN
855,3,0.0056,уйти_VERB,boy_NOUN
856,3,0.0056,уйти_VERB,guest_NOUN
857,4,0.0154,страна_NOUN,new_ADJF
858,4,0.0154,страна_NOUN,strange_NOUN
859,11,0.0423,страна_NOUN,entire_ADJF
860,4,0.0154,страна_NOUN,land_NOUN
861,9,0.0346,страна_NOUN,great_ADJF
862,16,0.0615,страна_NOUN,country_NOUN
863,10,0.0385,страна_NOUN,whole_ADJF
864,4,0.0154,страна_NOUN,wonderful_NOUN
865,3,0.0115,страна_NOUN,beautiful_NOUN
866,3,0.0115,страна_NOUN,different_ADJF
867,14,0.0048,жить_INFN,like_PREP
868,48,0.0166,жить_INFN,going_VERB
869,4,0.0014,жить_INFN,need_NOUN
870,9,0.0031,жить_INFN,possible_ADJF
871,13,0.0045,жить_INFN,shall_None
872,6,0.0021,жить_INFN,impossible_ADJF
873,32,0.0111,жить_INFN,must_None
874,18,0.0062,жить_INFN,would_None
875,3,0.001,жить_INFN,let_VERB
876,4,0.0014,жить_INFN,used_VERB
877,58,0.0201,жить_INFN,go_VERB
878,28,0.0097,жить_INFN,could_None
879,3,0.001,жить_INFN,time_NOUN
880,5,0.0017,жить_INFN,nothing_NOUN
881,44,0.0152,жить_INFN,live_ADJF
882,4,0.0014,жить_INFN,way_NOUN
883,12,0.0042,жить_INFN,worth_NOUN
884,4,0.0014,жить_INFN,living_NOUN
885,7,0.0024,жить_INFN,still_ADVB
886,4,0.0014,жить_INFN,consent_NOUN
887,3,0.001,жить_INFN,man_NOUN
888,10,0.0035,жить_INFN,begun_VERB
889,9,0.0031,жить_INFN,continued_ADJF
890,9,0.0031,жить_INFN,left_NOUN
891,6,0.0021,жить_INFN,people_NOUN
892,3,0.001,жить_INFN,always_ADVB
893,7,0.0024,жить_INFN,able_ADJF
894,4,0.0014,жить_INFN,ought_None
895,3,0.001,жить_INFN,three_NUMR
896,7,0.0024,жить_INFN,right_NOUN
897,4,0.0014,жить_INFN,better_ADVB
898,3,0.001,жить_INFN,make_VERB
899,13,0.0045,жить_INFN,long_ADVB
900,6,0.0021,жить_INFN,keep_VERB
901,8,0.0028,жить_INFN,u_NOUN
902,8,0.0028,жить_INFN,good_ADJF
903,5,0.0017,жить_INFN,remained_VERB
904,7,0.0024,жить_INFN,one_NUMR
905,4,0.0014,жить_INFN,never_ADVB
906,8,0.0028,жить_INFN,hard_ADJF
907,25,0.0087,жить_INFN,want_NOUN
908,3,0.001,жить_INFN,new_ADJF
909,8,0.0028,жить_INFN,get_VERB
910,3,0.001,жить_INFN,worthy_NOUN
911,4,0.0014,жить_INFN,love_NOUN
912,4,0.0014,жить_INFN,desire_NOUN
913,4,0.0014,жить_INFN,begin_NOUN
914,4,0.0014,жить_INFN,real_ADJF
915,4,0.0014,жить_INFN,may_None
916,14,0.0048,жить_INFN,began_VERB
917,8,0.0028,жить_INFN,started_VERB
918,3,0.001,жить_INFN,thinking_VERB
919,3,0.001,жить_INFN,beautiful_NOUN
920,6,0.0021,жить_INFN,stay_NOUN
921,3,0.001,жить_INFN,come_VERB
922,4,0.0014,жить_INFN,rather_ADVB
923,3,0.001,жить_INFN,continue_NOUN
924,7,0.0024,жить_INFN,life_NOUN
925,5,0.0017,жить_INFN,longer_NOUN
926,4,0.0014,жить_INFN,according_VERB
927,3,0.001,жить_INFN,liked_VERB
928,4,0.0014,жить_INFN,supposed_VERB
929,4,0.0014,жить_INFN,day_NOUN
930,3,0.001,жить_INFN,na_NOUN
931,37,0.0974,некого_NPRO,one_NUMR
932,4,0.0105,некого_NPRO,none_NOUN
933,4,0.0105,некого_NPRO,nobody_NOUN
934,8,0.0091,один_ADJF,none_NOUN
935,3,0.0034,один_ADJF,quite_ADVB
936,27,0.0308,один_ADJF,left_NOUN
937,3,0.0034,один_ADJF,see_VERB
938,4,0.0046,один_ADJF,remained_VERB
939,5,0.0057,один_ADJF,alone_ADVB
940,5,0.0057,один_ADJF,one_NUMR
941,3,0.0034,один_ADJF,come_VERB
942,19,0.0216,один_ADJF,nothing_NOUN
943,3,0.0034,один_ADJF,others_NOUN
944,4,0.0046,один_ADJF,read_NOUN
945,6,0.0079,жить_VERB,parent_NOUN
946,3,0.0039,жить_VERB,one_NUMR
947,4,0.0052,жить_VERB,got_VERB
948,4,0.0052,жить_VERB,sister_NOUN
949,3,0.0039,жить_VERB,soldier_NOUN
950,8,0.0105,жить_VERB,always_ADVB
951,3,0.0039,жить_VERB,family_NOUN
952,4,0.0052,жить_VERB,never_ADVB
953,3,0.0039,жить_VERB,machine_NOUN
954,13,0.0118,сам_ADJF,really_ADVB
955,3,0.0027,сам_ADJF,man_NOUN
956,5,0.0045,сам_ADJF,actually_ADVB
957,12,0.0109,сам_ADJF,fact_NOUN
958,4,0.0036,сам_ADJF,matter_NOUN
959,26,0.0182,берег_NOUN,along_PREP
960,28,0.0196,берег_NOUN,opposite_NOUN
961,4,0.0028,берег_NOUN,reached_VERB
962,14,0.0098,берег_NOUN,right_NOUN
963,20,0.014,берег_NOUN,left_NOUN
964,13,0.0091,берег_NOUN,bank_NOUN
965,3,0.0021,берег_NOUN,landed_VERB
966,13,0.0091,берег_NOUN,river_NOUN
967,11,0.0077,берег_NOUN,high_ADJF
968,4,0.0028,берег_NOUN,dry_NOUN
969,3,0.0021,берег_NOUN,toward_PREP
970,3,0.0021,берег_NOUN,ran_NOUN
971,4,0.0028,берег_NOUN,stood_NOUN
972,3,0.0021,берег_NOUN,found_NOUN
973,8,0.0056,берег_NOUN,steep_NOUN
974,10,0.007,берег_NOUN,sandy_NOUN
975,3,0.0021,берег_NOUN,western_ADJF
976,3,0.0021,берег_NOUN,east_NOUN
977,3,0.0021,берег_NOUN,west_NOUN
978,4,0.0028,берег_NOUN,shore_NOUN
979,6,0.0042,берег_NOUN,near_PREP
980,10,0.007,берег_NOUN,towards_NOUN
981,3,0.0021,берег_NOUN,walked_VERB
982,8,0.0056,берег_NOUN,southern_ADJF
983,3,0.0021,берег_NOUN,way_NOUN
984,4,0.002,тот_ADJF,still_ADVB
985,21,0.0105,тот_ADJF,like_PREP
986,12,0.006,тот_ADJF,one_NUMR
987,5,0.0025,тот_ADJF,especially_ADVB
988,5,0.0025,тот_ADJF,even_ADVB
989,10,0.005,тот_ADJF,people_NOUN
990,8,0.004,тот_ADJF,men_NOUN
991,8,0.004,тот_ADJF,always_ADVB
992,4,0.002,тот_ADJF,among_PREP
993,3,0.0015,тот_ADJF,event_NOUN
994,3,0.0015,тот_ADJF,eye_NOUN
995,3,0.0015,тот_ADJF,right_NOUN
996,3,0.0015,тот_ADJF,remembered_VERB
997,3,0.0015,тот_ADJF,see_VERB
998,3,0.0015,тот_ADJF,day_NOUN
999,3,0.0015,тот_ADJF,read_NOUN
1000,3,0.0084,время_NOUN,barbarous_ADJF
1001,8,0.0224,время_NOUN,ancient_NOUN
1002,5,0.014,время_NOUN,distant_NOUN
1003,7,0.0196,время_NOUN,olden_NOUN
1004,5,0.014,время_NOUN,different_ADJF
1005,7,0.0036,идти_VERB,man_NOUN
1006,13,0.0066,идти_VERB,went_VERB
1007,7,0.0036,идти_VERB,still_ADVB
1008,12,0.0061,идти_VERB,going_VERB
1009,7,0.0036,идти_VERB,rain_NOUN
1010,5,0.0025,идти_VERB,nekhludoff_NOUN
1011,4,0.002,идти_VERB,followed_VERB
1012,4,0.002,идти_VERB,go_VERB
1013,3,0.0015,идти_VERB,snow_NOUN
1014,59,0.0301,идти_VERB,walked_VERB
1015,9,0.0046,идти_VERB,conversation_NOUN
1016,8,0.0041,идти_VERB,levin_NOUN
1017,5,0.0025,идти_VERB,coming_VERB
1018,8,0.0041,идти_VERB,one_NUMR
1019,17,0.0087,идти_VERB,walking_VERB
1020,12,0.0061,идти_VERB,kept_NOUN
1021,4,0.002,идти_VERB,moving_VERB
1022,4,0.002,идти_VERB,moved_VERB
1023,4,0.002,идти_VERB,came_VERB
1024,3,0.0015,идти_VERB,marching_VERB
1025,3,0.0015,идти_VERB,akim_NOUN
1026,3,0.0015,идти_VERB,battle_NOUN
1027,3,0.0015,идти_VERB,first_ADVB
1028,12,0.0061,идти_VERB,would_None
1029,4,0.002,идти_VERB,already_ADVB
1030,3,0.0015,идти_VERB,someone_NOUN
1031,5,0.0025,идти_VERB,raskolnikov_NOUN
1032,3,0.0015,идти_VERB,time_NOUN
1033,3,0.0015,идти_VERB,every_ADJF
1034,3,0.0015,идти_VERB,face_NOUN
1035,3,0.0015,идти_VERB,strode_NOUN
1036,3,0.0015,идти_VERB,ilyich_NOUN
1037,4,0.002,идти_VERB,train_NOUN
1038,5,0.0025,идти_VERB,viktor_NOUN
1039,3,0.0015,идти_VERB,david_NOUN
1040,3,0.0015,идти_VERB,front_NOUN
1041,4,0.002,идти_VERB,also_ADVB
1042,5,0.0025,идти_VERB,pandion_NOUN
1043,3,0.0015,идти_VERB,way_NOUN
1044,6,0.0031,идти_VERB,sasha_NOUN
1045,4,0.002,идти_VERB,doctor_NOUN
1046,24,0.0243,путь_NOUN,long_ADVB
1047,6,0.0061,путь_NOUN,new_ADJF
1048,9,0.0091,путь_NOUN,true_ADJF
1049,9,0.0091,путь_NOUN,right_NOUN
1050,3,0.003,путь_NOUN,route_NOUN
1051,10,0.0101,путь_NOUN,path_NOUN
1052,3,0.003,путь_NOUN,cut_NOUN
1053,7,0.0071,путь_NOUN,another_ADJF
1054,5,0.0051,путь_NOUN,return_NOUN
1055,8,0.0081,путь_NOUN,way_NOUN
1056,4,0.0041,путь_NOUN,journey_NOUN
1057,15,0.0152,путь_NOUN,set_NOUN
1058,4,0.0041,путь_NOUN,distant_NOUN
1059,4,0.0041,путь_NOUN,started_VERB
1060,5,0.0051,путь_NOUN,one_NUMR
1061,3,0.003,путь_NOUN,false_ADJF
1062,4,0.0041,путь_NOUN,entire_ADJF
1063,3,0.003,путь_NOUN,starting_VERB
1064,3,0.003,путь_NOUN,shortest_NOUN
1065,8,0.0081,путь_NOUN,last_ADJF
1066,3,0.003,путь_NOUN,familiar_ADJF
1067,3,0.003,путь_NOUN,would_None
1068,3,0.003,путь_NOUN,life_NOUN
1069,3,0.003,путь_NOUN,short_ADJF
1070,4,0.0101,сибирь_NOUN,siberia_NOUN
1071,10,0.0253,сибирь_NOUN,going_VERB
1072,9,0.0227,сибирь_NOUN,go_VERB
1073,15,0.0379,сибирь_NOUN,sent_NOUN
1074,3,0.0076,сибирь_NOUN,gone_VERB
1075,5,0.0126,сибирь_NOUN,exiled_VERB
1076,3,0.0076,сибирь_NOUN,away_ADVB
1077,17,0.1371,детский_ADJF,child_NOUN
1078,3,0.0242,детский_ADJF,since_PREP
1079,24,0.0042,год_NOUN,two_NUMR
1080,13,0.0023,год_NOUN,age_NOUN
1081,7,0.0012,год_NOUN,early_ADVB
1082,126,0.0223,год_NOUN,hundred_VERB
1083,241,0.0426,год_NOUN,twenty_NOUN
1084,327,0.0578,год_NOUN,year_NOUN
1085,276,0.0488,год_NOUN,ten_NOUN
1086,3,0.0005,год_NOUN,10_NUMR
1087,100,0.0177,год_NOUN,eight_NUMR
1088,76,0.0134,год_NOUN,six_NUMR
1089,109,0.0193,год_NOUN,thirty_NOUN
1090,10,0.0018,год_NOUN,nineteen_NOUN
1091,13,0.0023,год_NOUN,eleven_ADVB
1092,6,0.0011,год_NOUN,twelve_NOUN
1093,57,0.0101,год_NOUN,fifty_NOUN
1094,16,0.0028,год_NOUN,sixty_NOUN
1095,223,0.0394,год_NOUN,many_ADJF
1096,200,0.0354,год_NOUN,five_NUMR
1097,35,0.0062,год_NOUN,three_NUMR
1098,18,0.0032,год_NOUN,seventeen_NOUN
1099,109,0.0193,год_NOUN,fifteen_NOUN
1100,4,0.0007,год_NOUN,living_NOUN
1101,40,0.0071,год_NOUN,nine_NUMR
1102,4,0.0007,год_NOUN,lived_VERB
1103,95,0.0168,год_NOUN,thousand_NOUN
1104,100,0.0177,год_NOUN,seven_NUMR
1105,26,0.0046,год_NOUN,eighteen_NOUN
1106,90,0.0159,год_NOUN,forty_NOUN
1107,82,0.0145,год_NOUN,several_ADJF
1108,9,0.0016,год_NOUN,four_NUMR
1109,3,0.0005,год_NOUN,never_ADVB
1110,6,0.0011,год_NOUN,married_ADJF
1111,28,0.005,год_NOUN,fourteen_NOUN
1112,15,0.0027,год_NOUN,sixteen_NOUN
1113,16,0.0028,год_NOUN,long_ADVB
1114,3,0.0005,год_NOUN,earth_NOUN
1115,8,0.0014,год_NOUN,worked_VERB
1116,8,0.0014,год_NOUN,million_NUMR
1117,4,0.0007,год_NOUN,le_NOUN
1118,3,0.0005,год_NOUN,miserable_ADJF
1119,16,0.0028,год_NOUN,seventy_NOUN
1120,12,0.0021,год_NOUN,thirteen_NOUN
